content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
"Traveloka tolong ya lain kali sebelum telpon buat tanya tagihan pembayaran paylater dicek dulu,jgn asal main ditelpon2 aja. Dan tolong itu CS mu diajari sopan tlp kok nadanya keras seperti itu. Pembayaran sudah dapat notif email ditrima kok tiba2 ditelp2 gini,sy tau sy telat sekian menit tapi langsung sy kejar bayar dan sdh dpt notif dtrima pembayarannya tp knp malah ditlp gini,apakah sblm tlp itu tidak dilakukan pengecekan dahulu?? Sy bnr2 syok dgr nada cscmu tlp sperti itu",2,Negatif,traveloka tolong ya lain kali sebelum telpon buat tanya tagihan pembayaran paylater dicek dulujgn asal main ditelpon aja dan tolong itu cs mu diajari sopan tlp kok nadanya keras seperti itu pembayaran sudah dapat notif email ditrima kok tiba ditelp ginisy tau sy telat sekian menit tapi langsung sy kejar bayar dan sdh dpt notif dtrima pembayarannya tp knp malah ditlp giniapakah sblm tlp itu tidak dilakukan pengecekan dahulu sy bnr syok dgr nada cscmu tlp sperti itu,traveloka tolong ya kali telpon tagihan pembayaran paylater dicek dulujgn main ditelpon aja tolong cs mu diajari sopan tlp nadanya keras pembayaran notif email ditrima ditelp ginisy tau sy telat sekian menit langsung sy kejar bayar sdh dpt notif dtrima pembayarannya tp knp ditlp giniapakah sblm tlp pengecekan sy bnr syok dgr nada cscmu tlp sperti,"['traveloka', 'tolong', 'ya', 'kali', 'telpon', 'tagihan', 'pembayaran', 'paylater', 'dicek', 'dulujgn', 'main', 'ditelpon', 'aja', 'tolong', 'cs', 'mu', 'diajari', 'sopan', 'tlp', 'nadanya', 'keras', 'pembayaran', 'notif', 'email', 'ditrima', 'ditelp', 'ginisy', 'tau', 'sy', 'telat', 'sekian', 'menit', 'langsung', 'sy', 'kejar', 'bayar', 'sdh', 'dpt', 'notif', 'dtrima', 'pembayarannya', 'tp', 'knp', 'ditlp', 'giniapakah', 'sblm', 'tlp', 'pengecekan', 'sy', 'bnr', 'syok', 'dgr', 'nada', 'cscmu', 'tlp', 'sperti']",traveloka tolong ya kali telpon tagih bayar paylater cek dulujgn main telpon aja tolong cs mu ajar sopan tlp nada keras bayar notif email ditrima ditelp ginisy tau sy telat sekian menit langsung sy kejar bayar sdh dpt notif dtrima bayar tp knp ditlp giniapakah sblm tlp kece sy bnr syok dgr nada cscmu tlp sperti
"Kecewa sih😌 tolong untuk proses refund bisa di percepat kali ya, karena yang cancel kan pihak maskapai nya sedangkan kita bayar pun cash tapi proses refundnya lama..",2,Negatif,kecewa sih tolong untuk proses refund bisa di percepat kali ya karena yang cancel kan pihak maskapai nya sedangkan kita bayar pun cash tapi proses refundnya lama,kecewa sih tolong proses refund percepat kali ya cancel maskapai nya bayar cash proses refundnya,"['kecewa', 'sih', 'tolong', 'proses', 'refund', 'percepat', 'kali', 'ya', 'cancel', 'maskapai', 'nya', 'bayar', 'cash', 'proses', 'refundnya']",kecewa sih tolong proses refund cepat kali ya cancel maskapai nya bayar cash proses refundnya
"Tidak bisa membantu dalam refound , pelayanan ny kurang bagus , lama proses pencarian uang , kesalahan maskapai tiba-tiba membatalkan perjalanan saya harap di bantu bukan hanya pesan yang cuman begitu saja yang anda kasih ini nama nya penipuan atau bagaimana,jangan percaya kalian beli tiket di sni hati hati uang ny bisa di makan traveloka",1,Negatif,tidak bisa membantu dalam refound  pelayanan ny kurang bagus  lama proses pencarian uang  kesalahan maskapai tibatiba membatalkan perjalanan saya harap di bantu bukan hanya pesan yang cuman begitu saja yang anda kasih ini nama nya penipuan atau bagaimanajangan percaya kalian beli tiket di sni hati hati uang ny bisa di makan traveloka,membantu refound pelayanan ny bagus proses pencarian uang kesalahan maskapai tibatiba membatalkan perjalanan harap bantu pesan cuman kasih nama nya penipuan bagaimanajangan percaya beli tiket sni hati hati uang ny makan traveloka,"['membantu', 'refound', 'pelayanan', 'ny', 'bagus', 'proses', 'pencarian', 'uang', 'kesalahan', 'maskapai', 'tibatiba', 'membatalkan', 'perjalanan', 'harap', 'bantu', 'pesan', 'cuman', 'kasih', 'nama', 'nya', 'penipuan', 'bagaimanajangan', 'percaya', 'beli', 'tiket', 'sni', 'hati', 'hati', 'uang', 'ny', 'makan', 'traveloka']",bantu refound layan ny bagus proses cari uang salah maskapai tibatiba batal jalan harap bantu pesan cuman kasih nama nya tipu bagaimanajangan percaya beli tiket sni hati hati uang ny makan traveloka
"Sejak instal aplikasi ini, saya sudah beberapa kali transaksi tiket pesawat disini. Tapi kejadian kemarin buat saya cukup kecewa, saya pesan tiket perjalanan buat adik saya dari Banjar Masin ke Makassar, tapi adik saya ketinggalan pesawat karna mungkin dia lalai. Otomatis tiket hangus dan saat ajukan refund, pengajuan saya juga ditolak.",1,Negatif,sejak instal aplikasi ini saya sudah beberapa kali transaksi tiket pesawat disini tapi kejadian kemarin buat saya cukup kecewa saya pesan tiket perjalanan buat adik saya dari banjar masin ke makassar tapi adik saya ketinggalan pesawat karna mungkin dia lalai otomatis tiket hangus dan saat ajukan refund pengajuan saya juga ditolak,instal aplikasi kali transaksi tiket pesawat kejadian kemarin kecewa pesan tiket perjalanan adik banjar masin makassar adik ketinggalan pesawat karna lalai otomatis tiket hangus ajukan refund pengajuan ditolak,"['instal', 'aplikasi', 'kali', 'transaksi', 'tiket', 'pesawat', 'kejadian', 'kemarin', 'kecewa', 'pesan', 'tiket', 'perjalanan', 'adik', 'banjar', 'masin', 'makassar', 'adik', 'ketinggalan', 'pesawat', 'karna', 'lalai', 'otomatis', 'tiket', 'hangus', 'ajukan', 'refund', 'pengajuan', 'ditolak']",instal aplikasi kali transaksi tiket pesawat jadi kemarin kecewa pesan tiket jalan adik banjar masin makassar adik tinggal pesawat karna lalai otomatis tiket hangus aju refund aju tolak
"udah ngisi data bener"" foto ktp dan selfie juga jelas tapi kenapa kok pas mau daftar paylatter traveloka kok gak bisa bisa sih keterangannya kesalahan dalam mengunggah data anda. tolong dong dibantu ya gimana ini kelanjutannya!!",5,Positif,udah ngisi data bener foto ktp dan selfie juga jelas tapi kenapa kok pas mau daftar paylatter traveloka kok gak bisa bisa sih keterangannya kesalahan dalam mengunggah data anda tolong dong dibantu ya gimana ini kelanjutannya,udah ngisi data bener foto ktp selfie pas daftar paylatter traveloka gak sih keterangannya kesalahan mengunggah data tolong dibantu ya gimana kelanjutannya,"['udah', 'ngisi', 'data', 'bener', 'foto', 'ktp', 'selfie', 'pas', 'daftar', 'paylatter', 'traveloka', 'gak', 'sih', 'keterangannya', 'kesalahan', 'mengunggah', 'data', 'tolong', 'dibantu', 'ya', 'gimana', 'kelanjutannya']",udah ngisi data bener foto ktp selfie pas daftar paylatter traveloka gak sih terang salah unggah data tolong bantu ya gimana lanjut
Audit semua hotel yang belum ada kebijakanya merasa di rugikan banget jika tiba tiba kita tidak di perbolehkan ini dan itu secara mendadak. Belum lagi untuk permasalahan early cek in tolong di update agar pelanggan tidak merasa tertipu,1,Negatif,audit semua hotel yang belum ada kebijakanya merasa di rugikan banget jika tiba tiba kita tidak di perbolehkan ini dan itu secara mendadak belum lagi untuk permasalahan early cek in tolong di update agar pelanggan tidak merasa tertipu,audit hotel kebijakanya rugikan banget perbolehkan mendadak permasalahan early cek in tolong update pelanggan tertipu,"['audit', 'hotel', 'kebijakanya', 'rugikan', 'banget', 'perbolehkan', 'mendadak', 'permasalahan', 'early', 'cek', 'in', 'tolong', 'update', 'pelanggan', 'tertipu']",audit hotel kebijakanya rugi banget boleh dadak masalah early cek in tolong update langgan tipu
"Tentang refund, traveloka jangan terlalu lama dong kasih dana nya,, masa harus sampai 90 hari,, Saya bayar transfer aja cuma dikasih waktu beberapa jam harus transfer,,, saya bayar cash bukan kredit sampai 90 hari,, lagian yg membatalkan penerbangan kan maskapainya,, harusnya dana refund bisa lebih cepat lagi dikembalikan supaya bisa dipakai untuk beli tiket baru,,.. Saya pelanggan setia traveloka sejak 2012, kalo sampai ini masih gini, saya bisa cari agen lain..",1,Negatif,tentang refund traveloka jangan terlalu lama dong kasih dana nya masa harus sampai  hari saya bayar transfer aja cuma dikasih waktu beberapa jam harus transfer saya bayar cash bukan kredit sampai  hari lagian yg membatalkan penerbangan kan maskapainya harusnya dana refund bisa lebih cepat lagi dikembalikan supaya bisa dipakai untuk beli tiket baru saya pelanggan setia traveloka sejak  kalo sampai ini masih gini saya bisa cari agen lain,refund traveloka kasih dana nya bayar transfer aja dikasih jam transfer bayar cash kredit yg membatalkan penerbangan maskapainya dana refund cepat dikembalikan dipakai beli tiket pelanggan setia traveloka kalo gini cari agen,"['refund', 'traveloka', 'kasih', 'dana', 'nya', 'bayar', 'transfer', 'aja', 'dikasih', 'jam', 'transfer', 'bayar', 'cash', 'kredit', 'yg', 'membatalkan', 'penerbangan', 'maskapainya', 'dana', 'refund', 'cepat', 'dikembalikan', 'dipakai', 'beli', 'tiket', 'pelanggan', 'setia', 'traveloka', 'kalo', 'gini', 'cari', 'agen']",refund traveloka kasih dana nya bayar transfer aja kasih jam transfer bayar cash kredit yg batal terbang maskapai dana refund cepat kembali pakai beli tiket langgan setia traveloka kalo gin cari agen
Dapat limit tapi gak bisa dipakai. Terus dpt notif terus biar pake limitnya. Kan aneh. Refundnya juga lamaaaaaaaaaaaaaaaaaa banget.,1,Negatif,dapat limit tapi gak bisa dipakai terus dpt notif terus biar pake limitnya kan aneh refundnya juga lamaaaaaaaaaaaaaaaaaa banget,limit gak dipakai dpt notif biar pake limitnya aneh refundnya lamaaaaaaaaaaaaaaaaaa banget,"['limit', 'gak', 'dipakai', 'dpt', 'notif', 'biar', 'pake', 'limitnya', 'aneh', 'refundnya', 'lamaaaaaaaaaaaaaaaaaa', 'banget']",limit gak pakai dpt notif biar pake limit aneh refundnya lamaaaaaaaaaaaaaaaaaa banget
"Tidak konsisten dalam membantu konsumen, kmarin saya reques kursi pesawat tp tidak sesuai yg di reques seblum.... Padahal di bayar kok sangat kecewa",1,Negatif,tidak konsisten dalam membantu konsumen kmarin saya reques kursi pesawat tp tidak sesuai yg di reques seblum padahal di bayar kok sangat kecewa,konsisten membantu konsumen kmarin reques kursi pesawat tp sesuai yg reques seblum bayar kecewa,"['konsisten', 'membantu', 'konsumen', 'kmarin', 'reques', 'kursi', 'pesawat', 'tp', 'sesuai', 'yg', 'reques', 'seblum', 'bayar', 'kecewa']",konsisten bantu konsumen kmarin reques kursi pesawat tp sesuai yg reques seblum bayar kecewa
Dulu check in online bisa. Dan mudah. Sekarang makin lama makin di persulit. Harus wibsite la. Harus di bandara la. Lebih2 apa2 mesti uang. Ubah jam aja mesti bayar lagi. Asuransi aja bukan tanggung maskapai. Mesti kita yg bayar. Apa beda nya.,1,Negatif,dulu check in online bisa dan mudah sekarang makin lama makin di persulit harus wibsite la harus di bandara la lebih apa mesti uang ubah jam aja mesti bayar lagi asuransi aja bukan tanggung maskapai mesti kita yg bayar apa beda nya,check in online mudah persulit wibsite la bandara la mesti uang ubah jam aja mesti bayar asuransi aja tanggung maskapai mesti yg bayar beda nya,"['check', 'in', 'online', 'mudah', 'persulit', 'wibsite', 'la', 'bandara', 'la', 'mesti', 'uang', 'ubah', 'jam', 'aja', 'mesti', 'bayar', 'asuransi', 'aja', 'tanggung', 'maskapai', 'mesti', 'yg', 'bayar', 'beda', 'nya']",check in online mudah sulit wibsite la bandara la mesti uang ubah jam aja mesti bayar asuransi aja tanggung maskapai mesti yg bayar beda nya
"Bayaran balik sya hilang,,smua data2 ny sya sudah isi tnggu pengesahan byaran balik..sya sudah hitung2 hri ny..d bulan ini sya mendapat kn uang sya tpi ngk ad respon..sya lihat refund sya dekat traveloka hilang..bagaimana sya mengetahui sudah bayar atau belum..sya sudah check dkt bank sya ngk ad uang msuk..menyesal rsa ny beli tiket pesawat dekat sni..",1,Negatif,bayaran balik sya hilangsmua data ny sya sudah isi tnggu pengesahan byaran baliksya sudah hitung hri nyd bulan ini sya mendapat kn uang sya tpi ngk ad responsya lihat refund sya dekat traveloka hilangbagaimana sya mengetahui sudah bayar atau belumsya sudah check dkt bank sya ngk ad uang msukmenyesal rsa ny beli tiket pesawat dekat sni,bayaran sya hilangsmua data ny sya isi tnggu pengesahan byaran baliksya hitung hri nyd sya kn uang sya tpi ngk ad responsya lihat refund sya traveloka hilangbagaimana sya bayar belumsya check dkt bank sya ngk ad uang msukmenyesal rsa ny beli tiket pesawat sni,"['bayaran', 'sya', 'hilangsmua', 'data', 'ny', 'sya', 'isi', 'tnggu', 'pengesahan', 'byaran', 'baliksya', 'hitung', 'hri', 'nyd', 'sya', 'kn', 'uang', 'sya', 'tpi', 'ngk', 'ad', 'responsya', 'lihat', 'refund', 'sya', 'traveloka', 'hilangbagaimana', 'sya', 'bayar', 'belumsya', 'check', 'dkt', 'bank', 'sya', 'ngk', 'ad', 'uang', 'msukmenyesal', 'rsa', 'ny', 'beli', 'tiket', 'pesawat', 'sni']",bayar sya hilangsmua data ny sya isi tnggu kesah byaran baliksya hitung hri nyd sya kn uang sya tpi ngk ad responsya lihat refund sya traveloka hilangbagaimana sya bayar belumsya check dkt bank sya ngk ad uang msukmenyesal rsa ny beli tiket pesawat sni
"Proses refund tidak diproses dan selalu di bales text machine, tidak ada itikad baik dan memberikan ketentuan waktu dan jawaban yang jelas. Bayangkan saya harus membayar produk yang tidak saya beli beserta biaya tambahan nya, karena prosesurnya hrus seperti itu. ketika saya ikuti ternyata 1 bulan lebih dana saya tidak dikembalikan. Saya tunggu itikad baik dengan menghubungi saya,tidak seperti cs traveloka dengan service BURUUUUUUUUUK.",1,Negatif,proses refund tidak diproses dan selalu di bales text machine tidak ada itikad baik dan memberikan ketentuan waktu dan jawaban yang jelas bayangkan saya harus membayar produk yang tidak saya beli beserta biaya tambahan nya karena prosesurnya hrus seperti itu ketika saya ikuti ternyata  bulan lebih dana saya tidak dikembalikan saya tunggu itikad baik dengan menghubungi sayatidak seperti cs traveloka dengan service buruuuuuuuuuk,proses refund diproses bales text machine itikad ketentuan bayangkan membayar produk beli beserta biaya tambahan nya prosesurnya hrus ikuti dana dikembalikan tunggu itikad menghubungi sayatidak cs traveloka service buruuuuuuuuuk,"['proses', 'refund', 'diproses', 'bales', 'text', 'machine', 'itikad', 'ketentuan', 'bayangkan', 'membayar', 'produk', 'beli', 'beserta', 'biaya', 'tambahan', 'nya', 'prosesurnya', 'hrus', 'ikuti', 'dana', 'dikembalikan', 'tunggu', 'itikad', 'menghubungi', 'sayatidak', 'cs', 'traveloka', 'service', 'buruuuuuuuuuk']",proses refund proses bales text machine itikad tentu bayang bayar produk beli serta biaya tambah nya prosesurnya hrus ikut dana kembali tunggu itikad hubung sayatidak cs traveloka service buruuuuuuuuuk
"proses sangat lama sekali, sempat gagal 3x. ngak tahu hari2 seminggu ini sangat2 lambat sekali.",1,Negatif,proses sangat lama sekali sempat gagal x ngak tahu hari seminggu ini sangat lambat sekali,proses gagal x ngak seminggu lambat,"['proses', 'gagal', 'x', 'ngak', 'seminggu', 'lambat']",proses gagal x ngak minggu lambat
Upgrade pembaharuan malah traveloka paylater tidak bisa digunakan. Limit 15 juta tidak bisa di gunakan untuk booking tiket pesawat dengan alasan keamanan.Hubungi CS hasilnya periksa secara berkala dalam waktu yang tidak ditentukan. Hanya paylater virtual number saja yang bisa di gunakan.Mohon penjelasan dari pihak travelokanya. Terima kasih🙏,5,Positif,upgrade pembaharuan malah traveloka paylater tidak bisa digunakan limit  juta tidak bisa di gunakan untuk booking tiket pesawat dengan alasan keamananhubungi cs hasilnya periksa secara berkala dalam waktu yang tidak ditentukan hanya paylater virtual number saja yang bisa di gunakanmohon penjelasan dari pihak travelokanya terima kasih,upgrade pembaharuan traveloka paylater limit juta booking tiket pesawat alasan keamananhubungi cs hasilnya periksa berkala ditentukan paylater virtual number gunakanmohon penjelasan travelokanya terima kasih,"['upgrade', 'pembaharuan', 'traveloka', 'paylater', 'limit', 'juta', 'booking', 'tiket', 'pesawat', 'alasan', 'keamananhubungi', 'cs', 'hasilnya', 'periksa', 'berkala', 'ditentukan', 'paylater', 'virtual', 'number', 'gunakanmohon', 'penjelasan', 'travelokanya', 'terima', 'kasih']",upgrade baharu traveloka paylater limit juta booking tiket pesawat alas keamananhubungi cs hasil periksa kala tentu paylater virtual number gunakanmohon jelas travelokanya terima kasih
"Beli tiket bulan 3 datanganya bulan 2 , diminta uang kembali trs dri pihak traveloka meng iya kan tp blm sampe ke rekening juga uangnya udh full seharian.. Disitunya ktanya d potong 200 san lebih tp ternyata uang nya blm kembali jga.. Hati2 ya guys bkan saya menjatuhkan tp sya kecewa sama aplk ini .. Gk lagi dej kapok auto uninstl mls RUGI !! lain kali d perbaiki!",1,Negatif,beli tiket bulan  datanganya bulan   diminta uang kembali trs dri pihak traveloka meng iya kan tp blm sampe ke rekening juga uangnya udh full seharian disitunya ktanya d potong  san lebih tp ternyata uang nya blm kembali jga hati ya guys bkan saya menjatuhkan tp sya kecewa sama aplk ini  gk lagi dej kapok auto uninstl mls rugi  lain kali d perbaiki,beli tiket datanganya uang trs dri traveloka meng iya tp blm sampe rekening uangnya udh full seharian disitunya ktanya d potong san tp uang nya blm jga hati ya guys bkan menjatuhkan tp sya kecewa aplk gk dej kapok auto uninstl mls rugi kali d perbaiki,"['beli', 'tiket', 'datanganya', 'uang', 'trs', 'dri', 'traveloka', 'meng', 'iya', 'tp', 'blm', 'sampe', 'rekening', 'uangnya', 'udh', 'full', 'seharian', 'disitunya', 'ktanya', 'd', 'potong', 'san', 'tp', 'uang', 'nya', 'blm', 'jga', 'hati', 'ya', 'guys', 'bkan', 'menjatuhkan', 'tp', 'sya', 'kecewa', 'aplk', 'gk', 'dej', 'kapok', 'auto', 'uninstl', 'mls', 'rugi', 'kali', 'd', 'perbaiki']",beli tiket datanganya uang trs dri traveloka meng iya tp blm sampe rekening uang udh full hari situ ktanya d potong san tp uang nya blm jga hati ya guys bkan jatuh tp sya kecewa aplk gk dej kapok auto uninstl mls rugi kali d baik
